"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"","
"Timor-Leste,""TLS"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""832710200"",""968839100"",""903920155.849352"",""884194202.434276"",""887730979.244013"",""914253265.838972"",""876591462.167018"",""966550959.127512"",""1076646368.85389"",""1185864711.08727"",""1296499058.72105"",""1373719240.01828"",""1440462734.47094"",""1485158572.77181"",""1551574301.61032"",""1594447740.54084"",""1648387546.50393"",""1597985633.44717"",""1586955444.88047"",""1960108828.51156"",""2585667509.02461"",""2722486603.50253"","""","
"Oriente Medio y Norte de África (BIRF y la AIF),""TMN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Tonga,""TON"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""469967235.4"",""492249629.37"",""502007999.38"",""510734866.08"",""544231225.65"",""555761639.64"",""572354669.16"",""561583686.62"",""563773339.66"",""552249297.11"",""587675800"",""589156600"",""611179600"",""641448400"",""688777900"",""701214000"",""709793000"",""727245100"",""754232300"",""760839300"",""789362600"",""827631000"",""846733100"",""826320900"",""826990500"",""825761300"",""827999900"",""867331300"",""822237800"",""828844400"",""885357300"",""892644700"",""895432500"",""913508600"",""924213900"",""984944000"",""1017668100"",""1020123000"",""1027330000"",""1032350000"",""1004812000"","""","
"Asia meridional (BIRF y la AIF),""TSA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"África al sur del Sahara (BIRF y la AIF),""TSS"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Trinidad y Tobago,""TTO"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""25155237044"",""28686295494"",""29473006576"",""31124849891"",""33499831491"",""33732270166"",""35100728175"",""35817666766"",""37685608811"",""38714683931"",""40082719815"",""40499714710"",""42840738681"",""43550361573"",""45208586886"",""45876754145"",""48815226943"",""53268049622"",""58603633424"",""60712993565"",""67021565455"",""70089282285"",""72752197053"",""65258481777"",""61505527722"",""58971856986"",""57038073643"",""54436123041"",""52302377234"",""51868312372"",""52651092263"",""54289809000"",""59769268300"",""59369343300"",""61487155000"",""63829762200"",""68383682200"",""73528087200"",""79501923700"",""85881808100"",""91808820500"",""95635893200"",""103226236400"",""118133126400"",""127524770800"",""135442704600"",""153332056400"",""160621783900"",""166069652500"",""158776323000"",""164052817000"",""163569920300"",""174382087871.299"",""181084988872.703"",""187102342384.515"",""185688555993.304"",""173127766538.846"",""164978644473.619"",""163541733527.582"",""163722273865.001"",""151151135494.107"",""149599508382.59"","""","
"Túnez,""TUN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""",""9526952411"",""9856096031.1"",""9872058222.2"",""10899712689"",""11417210927"",""11950352636"",""13212333474"",""15556560578"",""15454720565"",""16702655611"",""17897914334"",""19307706674"",""19966311055"",""21252236034"",""22647981136"",""24328175880"",""25669649216"",""25542908505"",""26738806379"",""28275978448"",""29873167799"",""29440906522"",""31413850922"",""31436518867"",""31985620268"",""34528419325"",""35876597100"",""38677027000"",""39523987700"",""40780222600"",""41739238800"",""44721958600"",""47155255100"",""49411050500"",""52402709000"",""54870862400"",""56953909400"",""57707157400"",""60420778500"",""64188491800"",""66426452800"",""69909922300"",""74600543200"",""77761951200"",""80128597400"",""82509324400"",""80820660600"",""84228606900"",""86275303900"",""88941493800"",""89802000000"",""90806000000"",""92844000000"",""95249000000"",""96681000000"",""88346000000"",""92165000000"","""","
"Turquía,""TUR"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""122493054300"",""123909159000"",""130812669300"",""142672545600"",""150461120900"",""154709435100"",""172056717900"",""180199319700"",""192413222400"",""200265886200"",""206741501600"",""218250169400"",""234456965000"",""242105735500"",""255650278900"",""273990918000"",""302653599900"",""312964008700"",""317667648100"",""315685041200"",""307959122000"",""322915614900"",""334421833900"",""351046213400"",""374608490400"",""390496894100"",""417878657800"",""457516700200"",""468134458600"",""469493191100"",""512997118800"",""516692129500"",""542710858900"",""584235106000"",""556962150300"",""600841114900"",""645181173200"",""694070832400"",""710757338100"",""687564129200"",""735234598400"",""692958560800"",""737638602700"",""780150235400"",""856573256200"",""933598935400"",""998465278200"",""1048822953700"",""1057371118500"",""1006372481600"",""1091180540500"",""1213393967700"",""1271497249400"",""1379394179100"",""1447532322500"",""1535607237100"",""1586636758700"",""1705666208500"",""1756493104400"",""1770257163500"",""1804600723300"",""2009486001600"","""","
"Tuvalu,""TUV"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""31044062.8594949"",""32164494.3061287"",""33061519.1396397"",""34420576.0361368"",""37960211.5017256"",""36060516.5116991"",""33910818.883178"",""37302994.16365"",""43085413.346561"",""42411647.3704763"",""42000000"",""42000000"",""46000000"",""44000000"",""43000000"",""41000000"",""42000000"",""45000000"",""48000000"",""45000000"",""44000000"",""47000000"",""46000000"",""48000000"",""48000000"",""53000000"",""56000000"",""57000000"",""58000000"",""66000000"",""67000000"",""69000000"","""","
"Tanzanía,""TZA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""24629217450000"",""25556370403000"",""27356835007000"",""27923665403500"",""28086829561100"",""28425500779000"",""28871116486400"",""29901789900400"",""31260636913800"",""32362661329400"",""33562834377600"",""35195284914100"",""36786387946700"",""39019619035200"",""41787356695200"",""44575739182600"",""47920620034400"",""51503318578500"",""54867629371400"",""58581364179800"",""61912544749200"",""65174781893700"",""69304597217200"",""74621753639300"",""77979847142100"",""83268117227300"",""88874111468100"",""94349315551900"",""100828392681400"",""107670284872900"",""113532897000000"",""120117805000000"",""122515769000000"",""127758322332500"","""","
"Uganda,""UGA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""15452165464000"",""16339824027000"",""16283504464000"",""15745109928000"",""15806529546000"",""16432768881000"",""17791277970000"",""18923148621000"",""20148259784000"",""21267313373200"",""21994306045500"",""23825616304700"",""25351321986400"",""28272616627600"",""30837540803300"",""32410255958900"",""34000065057800"",""36738412745500"",""37892699631600"",""39856928772100"",""43337509116900"",""46142858183800"",""49283910212100"",""52404845918100"",""58056574596400"",""62940540952400"",""68421876509300"",""73075602309900"",""77195320970300"",""84445239572400"",""87685788152300"",""90830994796400"",""95469104536500"",""100421907891800"",""105223079600800"",""108518040921500"",""115358935509700"",""122786603240700"",""126410412147000"",""130881017931600"","""","
"Ucrania,""UKR"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4139940476000"",""4246190527700"",""4410649869400"",""4130783764500"",""3771405577000"",""3398036424800"",""2915515252500"",""2247862259700"",""1973623064000"",""1776260757600"",""1722972934900"",""1690236449100"",""1686855976200"",""1786380478800"",""1943581961000"",""2047362380900"",""2242201871200"",""2506677486300"",""2583663327100"",""2779283348700"",""3007624945500"",""3075100758400"",""2609639118900"",""2716425665600"",""2864342671100"",""2868705493700"",""2870009007500"",""2580743813600"",""2328528050700"",""2385367000000"",""2441661000000"",""2526834982800"",""2607681165700"",""2509820000000"",""2595153880000"","""","
"Ingreso mediano alto,""UMC"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Uruguay,""URY"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""496120841180"",""508489321870"",""500482909100"",""501336026540"",""513571236440"",""518941158110"",""534835578170"",""515277528300"",""525010666050"",""555801179910"",""568769207410"",""567337549730"",""559851134410"",""561391842590"",""577646070980"",""612864656960"",""636983762750"",""646254814130"",""680984453150"",""723199474330"",""765458918930"",""777396708740"",""701539337160"",""629460385150"",""622268060950"",""631393846260"",""687018433700"",""741932759730"",""752920319910"",""761231815030"",""763495325490"",""790513963000"",""853214276900"",""875888839700"",""939665307300"",""926062722000"",""977718109500"",""1061290356100"",""1109248900900"",""1087738211400"",""1066745618400"",""1025738530600"",""946428353500"",""954049788800"",""1001791969900"",""1076526974600"",""1120649265500"",""1193956658700"",""1279636715800"",""1333938025300"",""1438030674100"",""1512263730500"",""1565770323800"",""1638383527600"",""1691447349400"",""1697718242700"",""1726406254400"",""1754507900800"",""1762892820100"",""1769070827800"",""1660777576700"",""1733303888200"","""","
"Estados Unidos,""USA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""3457188037625.69"",""3536703362491.07"",""3752442267603.03"",""3917549727377.56"",""4144767611565.47"",""4410032738705.65"",""4696684866721.53"",""4814101988389.57"",""5045178883832.25"",""5201579429231.05"",""5186833406000"",""5357654069000"",""5639408133000"",""5957793470000"",""5925588519000"",""5913414038000"",""6232037023000"",""6520215954000"",""6881129791000"",""7098996359000"",""7080769709000"",""7260459769000"",""7129561854000"",""7456374792000"",""7995965282000"",""8329369546000"",""8617786125000"",""8915897063000"",""9288319548000"",""9629446844000"",""9811054837000"",""9800432919000"",""10145647340000"",""10424833341000"",""10844828324000"",""11135927079000"",""11556037222000"",""12069954414000"",""12610856679000"",""13215484082000"",""13754300444000"",""13885563060000"",""14121054284000"",""14515908489000"",""15075141499000"",""15600241891000"",""16034367080000"",""16356739241000"",""16376725286000"",""15950948713000"",""16383037055000"",""16636956919000"",""17016393933000"",""17329814706000"",""17726282036000"",""18206020741000"",""18509601053000"",""18924571726000"",""19481973191000"",""19928975197000"",""19377380521000"",""20529459727000"","""","
"Uzbekistán,""UZB"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""36422539118000"",""39751042822000"",""40979864413000"",""41635542246000"",""41430695376300"",""36790457495200"",""35944276970800"",""34075174571100"",""33768497997900"",""34342562465100"",""36128375712300"",""37681895868000"",""39302217391400"",""40809457428100"",""42508697226100"",""44197775291100"",""46068502430100"",""49500145454900"",""52940409126400"",""56885220553200"",""62273960513900"",""67896776680500"",""73363100903100"",""78936618900000"",""84876709900000"",""90905031442600"",""97537962850400"",""104242564835200"",""111767599489800"",""118397822037000"",""123601731475600"",""130220600349900"",""137655717706900"",""140252242155600"",""150659113139900"","""","
"San Vicente y las Granadinas,""VCT"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""443282098.203476"",""463350734.511277"",""480468123.700751"",""450365169.23905"",""466892334.988721"",""471024028.986653"",""471024028.986653"",""426164579.094689"",""453906639.79718"",""466892205.069407"",""517063925.758223"",""532410644.628289"",""669940241.422508"",""595567930.589332"",""543035316.141305"",""501717336.807471"",""553779643.341766"",""627041428.921282"",""688350240.936024"",""711631739.374341"",""729014911.757415"",""762650960.561435"",""796793693.76227"",""814072930.884459"",""867690533.593686"",""921308136.302913"",""972899001.424876"",""977160347.121175"",""1114692681.08771"",""1130360921.66617"",""1177261708.14068"",""1190630400"",""1266568100"",""1320406500"",""1303932800"",""1405204700"",""1423302500"",""1473191400"",""1533447800"",""1575009000"",""1600823900"",""1628810000"",""1715823100"",""1830634600"",""1905959700"",""1953390600"",""2090067900"",""2159520200"",""2168258500"",""2138375700"",""2042780300"",""2030395400"",""2054133000"",""2104715700"",""2128830600"",""2188123300"",""2278920900"",""2316964400"",""2387686100"",""2397332600"",""2269970800"",""2300663398.78207"","""","
"Venezuela,""VEN"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""14395636700"",""14855220200"",""16122806300"",""16751749100"",""18616109100"",""19391072900"",""19683926600"",""20241743300"",""21726927100"",""21880327200"",""23567719300"",""23916354500"",""24223154700"",""25945410800"",""26482307800"",""27249303700"",""29355059000"",""31195851200"",""31927985500"",""32172028700"",""30749599600"",""30638036700"",""30003521100"",""28873943400"",""29290353200"",""29346971500"",""31257560600"",""32377097000"",""34261887100"",""31325683800"",""33351810500"",""36596904300"",""38814849900"",""38921741400"",""38007272000"",""39509191200"",""39431027300"",""41943151000"",""42066487000"",""39554925000"",""41013293000"",""42405381000"",""38650110000"",""35652678000"",""42172343000"",""46523649000"",""51116533000"",""55591059000"",""58525074000"",""56650924000"",""55807510000"",""58138269000"",""61409103000"",""62233885000"",""59810257000"","""","""","""","""","""","""","""","""","
