"Data Source","Indicadores del desarrollo mundial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Last Updated Date","5/10/2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"El Salvador","SLV","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1896220","1934414","1980613","2051766","2126860","2137200","2125602","2155273","2270123","2286344","2295298","2300837","2303864","2382720","2346240","2380674","2412208","2455407","2468518","2481794","2494725","2517133","2579866","2630753","2617260","2618193","2673318","2687119","2694155","2762085","2591073","2703446","2782179"
"San Marino","SMR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Somalia","SOM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1242605","1199228","1155729","1194152","1253371","1298575","1347235","1396480","1457094","1518418","1580575","1646823","1709069","1770164","1830640","1884769","1931763","1984288","2043229","2097395","2152014","2189541","2230090","2302356","2382046","2461594","2554704","2656655","2755473","2858312","2935354","3048519","3158162"
"Serbia","SRB","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3580136","3595412","3621869","3647524","3648978","3578160","3548659","3514307","3496556","3525483","3503520","3481070","3461147","3440681","3409090","3384095","3362431","3362762","3312768","3191692","3104470","3092055","3108558","3157875","3171544","3135688","3229602","3256850","3275646","3272110","3218733","3281894","3265823"
"África al sur del Sahara (excluido altos ingresos)","SSA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195145730","200621222","206084633","211493198","217294958","223600633","229839499","236023309","242561472","249423384","256518096","263954255","271723535","279676914","287893047","296262468","304390123","312545812","320732465","328517889","335649128","345378713","351768365","358839794","369024927","381026933","393204041","405010753","417003419","430412653","437698902","453608316","470293069"
"Sudán del Sur","SSD","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1849671","1886615","1909874","1918916","1955369","2007246","2045222","2093652","2139400","2206244","2311321","2420571","2525960","2636926","2772927","2934743","3113825","3307196","3507313","3700771","3938537","4198651","4404445","4570977","4555121","4476942","4349754","4067431","3902701","3953250","4040216","4177392","4345169"
"África al sur del Sahara","SSF","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195145730","200621222","206084633","211493198","217294958","223600633","229839499","236023309","242561472","249423384","256518096","263954255","271723535","279676914","287893047","296262468","304390123","312545812","320732465","328517889","335649128","345378713","351768365","358839794","369024927","381026933","393204041","405010753","417003419","430412653","437698902","453608316","470293069"
"Pequeños Estados","SST","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9604586","9783619","9919933","10057454","10228781","10392174","10571518","10779745","10993332","11226906","11466227","11686571","11922162","12229119","12480345","12789989","13229773","13707461","14185600","14562313","14813716","15097413","15411475","15860552","16289478","16792276","17203427","17604495","17949236","18238827","18070510","18414596","18858044"
"Santo Tomé y Príncipe","STP","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36752","37474","38203","38969","39757","40554","41405","42258","43139","44061","45009","45993","47147","48469","49807","51165","52425","53672","54912","56166","57448","58775","59976","61044","62135","63262","64444","65686","66970","68314","69514","71689","73999"
"Suriname","SUR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126280","127431","128325","128074","129356","132099","135334","138643","142033","145457","151713","157994","164227","170381","175450","179549","183778","188112","192572","197210","202052","207067","212231","217561","223039","228664","234453","238162","242607","246509","238549","245522","251639"
"República Eslovaca","SVK","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2596794","2636403","2574728","2520203","2455244","2478890","2516944","2520500","2527767","2550649","2585455","2633285","2620049","2651818","2668909","2656907","2655462","2655666","2688481","2678778","2689128","2683638","2709630","2717026","2723429","2739138","2759104","2754225","2746014","2741604","2712322","2777251","3047277"
"Eslovenia","SVN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","909400","916914","922200","924704","928187","933657","938660","957137","981123","959040","958896","969299","982517","959249","1006288","1015563","1021520","1035219","1033343","1041058","1040057","1018812","1012538","1006860","1013694","1006923","993963","1025695","1035092","1028559","1029744","1045561","1059844"
"Suecia","SWE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4711028","4678659","4593980","4505440","4472766","4528612","4522502","4507655","4469076","4515581","4486903","4558776","4579588","4607164","4622281","4690191","4768932","4844850","4904595","4912421","4938836","4996359","5028100","5088630","5132084","5177181","5244040","5331161","5396547","5456623","5462300","5514678","5594365"
"Eswatini","SWZ","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242925","255227","267660","276867","272932","269775","277820","284759","290912","297035","302901","308720","314276","319363","324066","328261","332178","336301","340513","344466","347763","350601","353324","356218","359677","363786","367503","371799","376506","381377","383976","389933","396163"
"Sint Maarten (Dutch part)","SXM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Seychelles","SYC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"República Árabe Siria","SYR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3407848","3533947","3646609","3792601","3877130","3960162","4123765","4290162","4461015","4674812","4896897","4976896","5054818","5128188","5219894","5311993","5534966","5802048","5959077","5949301","6062430","6271527","6209139","5784150","5262250","4981954","4965564","5061694","5292774","5690125","5903729","6254514","6723714"
"Islas Turcas y Caicos","TCA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Chad","TCD","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2222984","2309555","2419195","2446150","2455715","2561717","2665029","2719238","2780394","2852725","2922609","2987408","3063495","3175485","3318111","3437328","3531459","3620713","3720190","3825049","3921726","4030272","4144051","4266330","4393752","4495591","4600694","4725553","4858714","5027534","5151952","5334220","5541115"
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","835395072","848132832","861724137","873808722","889062431","903592093","918876747","934059866","950399120","965291018","980265498","992246664","1003139259","1014636490","1026262363","1036642377","1045936167","1056536826","1061897765","1065576223","1069140127","1080508732","1086371255","1089167225","1094853212","1099301689","1101819857","1102326350","1106222702","1110198501","1083111607","1089734324","1097835044"
"Europa y Asia central (BIRF y la AIF)","TEC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196235440","197688349","198176827","195337199","194874108","194564492","193468785","192302520","192205970","196927744","196747758","196083432","196112591","195599935","195972635","196910894","197398493","199260671","201022973","202393344","204002142","205756035","206589735","207582895","208811539","209830246","211081951","211947400","212341476","211821024","208390729","210333734","120758677"
"Togo","TGO","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1264812","1306140","1348114","1342827","1351323","1416704","1473891","1526110","1575801","1626195","1675499","1725346","1773425","1822529","1873951","1926287","1986902","2051044","2114234","2176599","2235449","2295679","2356627","2418804","2482804","2548478","2616080","2685319","2755854","2827220","2878677","2978692","3082660"
"Tailandia","THA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29031951","29752436","30429580","31089356","31715644","32441917","33148803","33854888","33973096","34134551","34800731","35667412","36214889","36730283","37474638","38143753","38276335","39112784","39500136","39613757","39447288","40871917","41198445","40085032","40209226","40201742","39942542","39798925","40229448","39952396","40206906","40332578","40237746"
"Tayikistán","TJK","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1372150","1399115","1413524","1415198","1428111","1452615","1482818","1512803","1540882","1571528","1614501","1669397","1725997","1783044","1851391","1885220","1915780","1939343","1959738","1999281","2047575","2094999","2141635","2190056","2239463","2290338","2343422","2373588","2401162","2430291","2461642","2552335","2613107"
"Turkmenistán","TKM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1113708","1156779","1222816","1261504","1341047","1399279","1419315","1479891","1500223","1503838","1533914","1568672","1614348","1651467","1685141","1702163","1722701","1742901","1756635","1786859","1809907","1822586","1840853","1859757","1877732","1900211","1922021","1942502","1963049","1983961","1973116","2016704","2047906"
"América Latina y el Caribe (BIRF y la AIF)","TLA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166369553","170930053","175884824","181143092","186180115","191280018","194209314","201243358","206387658","211005396","215214882","220130276","225156733","230431785","236598969","242600605","247964380","251666656","255806264","261124281","263701279","266920414","273462844","277112462","280821292","285518571","289202630","294320552","299292898","303794709","285926366","301242207","308349273"
"Timor-Leste","TLS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301325","303908","305802","307716","310320","313162","315912","320199","326070","342196","344151","346424","355010","362669","370895","380778","394141","403551","412719","422265","431847","442546","453711","466967","480415","493419","505198","520089","534337","542136","550913","566950","586337"
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60182208","62206904","64097249","65990787","67941503","69563847","71321638","73591893","75864112","79220589","81311185","83207066","84612686","87349489","90343801","93349890","95780296","98187151","98961762","101683016","104195497","104802091","106542488","108750209","109615656","111773479","114263249","115389986","116546253","117833627","115531166","118802831","122599261"
"Tonga","TON","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32704","33470","34207","34939","35681","35673","35682","35896","36258","36563","36801","36965","37058","37096","37109","37109","37108","37162","37248","37294","37347","37363","37242","37036","36797","36573","36418","36317","36260","36419","36409","36980","37459"
"Asia meridional (BIRF y la AIF)","TSA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375351075","384522145","393722657","403354201","413793052","426771317","441673460","456965344","472407934","487946510","503888937","513019820","522001457","530844445","539506830","547426820","559095986","570768122","582404516","594861328","607761988","614239921","621085855","624952670","627228309","631185735","633184321","638012965","639638395","670508999","667197351","675059341","695277253"
"África al sur del Sahara (BIRF y la AIF)","TSS","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195145730","200621222","206084633","211493198","217294958","223600633","229839499","236023309","242561472","249423384","256518096","263954255","271723535","279676914","287893047","296262468","304390123","312545812","320732465","328517889","335649128","345378713","351768365","358839794","369024927","381026933","393204041","405010753","417003419","430412653","437698902","453608316","470293069"
"Trinidad y Tobago","TTO","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484162","492020","502948","510612","528137","545135","557669","570876","584169","591320","604964","610493","623433","639823","663384","679217","688837","690781","697130","694170","679616","674603","693119","694768","707968","696897","693991","697929","712761","695102","672932","668306","678100"
"Túnez","TUN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2524360","2607281","2682737","2774038","2862078","2946813","3030225","3115089","3170401","3225286","3279579","3332508","3382757","3428609","3468620","3502286","3572996","3648430","3729378","3810664","3892730","3974997","4077364","4084374","4103893","4121291","4162572","4178516","4204927","4240590","4066606","4164773","4247339"
"Turquía","TUR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19764606","20423991","20579200","19657574","21126841","21438138","21777881","21780014","22359924","22791604","22057291","22466618","22818051","22701681","22213390","22722966","22701823","23120323","23860351","24758043","25813718","26962928","27572517","28737693","29598166","30767621","31859054","32879109","33440312","33612480","31643711","33317079","34427719"
"Tuvalu","TUV","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tanzanía","TZA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12170574","12541597","12917095","13373576","13927383","14418307","14764677","15128801","15562876","16008096","16486056","16955479","17496682","18051900","18621845","19204746","19802584","20225225","20635599","21001337","21393289","21865045","22376520","22926545","23506979","24329561","25227844","26155211","27089226","28031346","27839215","29342820","30643514"
"Uganda","UGA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6290385","6492431","6706125","6926204","7137229","7273738","7415858","7594788","7793558","8041854","8289243","8537792","8810532","9100783","9377842","9660213","9960400","10281641","10622845","10979617","11353046","11740672","12143029","12561282","13026478","13550001","14163205","14847009","15501519","16175558","16728018","17466536","18197126"
"Ucrania","UKR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24262169","24269840","24293893","24266616","24130511","23948277","23759025","23579292","23445196","23329207","23195753","23064790","22951193","22824874","22682516","22529601","22365498","22455476","22353775","22246256","22140771","22037073","21940939","21834999","21670714","21563197","21453122","21345004","21244133","21148251","20585937","20285701",""
"Ingreso mediano alto","UMC","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","973122523","987456187","1001161073","1011989752","1025812542","1040857400","1053916691","1071633604","1087588853","1106944168","1121527989","1134415696","1149876963","1163434943","1177805299","1192735833","1203433569","1211653259","1218044990","1223751906","1224483951","1236107864","1244841835","1249416768","1255872565","1264266353","1269560352","1273740823","1277711439","1282481831","1238775884","1285683767","1222804357"
"Uruguay","URY","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1325756","1345579","1359692","1347025","1393814","1429263","1465534","1483567","1501567","1480666","1498137","1539514","1504842","1487819","1502865","1509310","1578246","1633168","1646995","1675615","1674178","1730444","1720216","1720501","1757881","1742337","1742862","1738336","1735162","1743411","1684519","1738442","1757161"
"Estados Unidos","USA","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127352631","128277990","130387356","131792391","134076659","135975697","138055157","140577814","142198651","144105404","146165416","147200475","148166550","148886198","150113013","152044690","154154002","155503665","157246174","157377606","157357516","157443452","158452840","158809862","159540139","160644681","162448669","163971527","165307010","167100511","165636441","166120890","169278936"
"Uzbekistán","UZB","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7292735","7488595","7850441","8100792","8379285","8605433","8826627","9021141","9225774","9396440","9623838","9849525","10082474","10306689","10481912","10662124","10837957","11000725","11180564","11379639","11738208","12082920","12261713","12427026","12590956","12741289","12903896","13077212","13226129","13371837","13371680","13741206","13975073"
"San Vicente y las Granadinas","VCT","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43897","44331","45078","45859","46344","47073","47592","48146","48684","49141","49519","49859","50332","50798","51102","51342","51758","52082","52383","52546","52598","52671","52738","52760","52773","52821","52833","52855","52975","52973","50784","51364","52095"
"Venezuela","VEN","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7851128","8116734","8371351","8607813","8834999","9094628","9337174","9614735","9865541","10077590","10348118","10617423","10802303","10980655","11373943","11695705","12062613","12233922","12453087","12638870","12831302","13014061","13131113","13251950","13365100","13467003","13499592","13257948","12619008","11431538","10451032","10501194","10811318"
"Islas Vírgenes Británicas","VGB","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Islas Vírgenes (EE.UU.)","VIR","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47526","50816","51994","55853","52685","49828","47277","47319","47372","46725","47925","50147","49717","48940","50874","52106","52734","53576","53658","53822","52343","53049","52225","49378","48813","50865","50528","51143","47523","45034","44457","45794","45198"
"Viet Nam","VNM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31936785","32756122","33544447","34359370","35179904","36017413","36895984","37199016","37949913","38878581","39197846","40501911","41125859","41724856","42252511","43725098","45207163","46689587","48035092","49365082","50409727","51233476","51880301","53110641","53761703","54503887","54678041","54999075","55246118","55877866","54751935","55034918","55951059"
"Vanuatu","VUT","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58174","59587","61068","62666","63976","65671","67389","69084","71034","73164","75350","78286","81441","84164","86956","89716","92332","95298","98116","101100","103884","106198","108633","111137","113465","116043","118487","120992","123834","126759","128714","132757","136880"
"Mundo","WLD","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2296108297","2337695217","2377416324","2411937640","2454986244","2499343360","2544953148","2595713408","2645339590","2700367147","2749792474","2787633570","2826603585","2867074227","2909570139","2953220440","2997931059","3042915840","3081562553","3117903617","3150783445","3186222512","3219264336","3243707379","3271848029","3304559164","3335121377","3364118098","3393791692","3453408589","3401317906","3455477803","3430274920"
"Samoa","WSM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55595","56112","56684","57177","57980","58274","58489","58974","59362","59735","59884","59942","60129","60387","60617","60907","61484","61993","62711","63710","64464","65057","66042","66854","67611","68133","68517","69251","70144","70843","71346","73214","74694"
"Kosovo","XKX","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yemen, Rep. del","YEM","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2905158","3009429","3117537","3240784","3366555","3523130","3677466","3836973","4005653","4185293","4261847","4342810","4427905","4517995","4614959","4730371","4868070","5016910","5171424","5329984","5491295","5582610","5677003","5777525","5882886","6153998","6403465","6652109","6894546","7138301","7295686","7534852","7815910"
"Sudáfrica","ZAF","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15502719","15795955","16002909","16207343","16452296","16733331","17042659","17391928","17767558","18138149","18506395","18895840","19289342","19672944","20036920","20373728","20698572","21019310","21338378","21088301","19990943","21055801","21285409","21678833","21981198","23120551","23430091","23776332","23771537","24142655","22920638","23621462","24308964"
"Zambia","ZMB","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2335479","2397339","2457212","2516255","2575973","2636253","2700183","2770543","2844369","2921645","3008678","3115207","3227203","3342089","3462677","3591422","3732078","3881010","4037927","4200400","4365867","4525822","4688259","4857219","5033650","5215101","5402043","5593157","5789287","6117559","6488754","6699866","6938998"
"Zimbabwe","ZWE","Población activa, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3516593","3648635","3761641","3824653","3871383","3958602","4082100","4210139","4335714","4443007","4513594","4554987","4585027","4613761","4629617","4633728","4657154","4690574","4712800","4745234","4788110","4843119","4931171","5051977","5186851","5329948","5478775","5625665","5770226","5912685","6008633","6200666","6400551"
